paper_id,doi,title,candidate_url,candidate_source_type,candidate_priority,expected_content_type,fetch_status,http_status,final_url,content_type,content_length,local_saved_path,source_quality_type,source_quality_score,has_useful_text,ready_for_extraction,retry_recommended,failure_reason,notes,fetch_time
paper_0193,10.1016/j.ijhydene.2020.06.299,Ultracompact methane steam reforming reactor based on microwaves susceptible structured catalysts for distributed hydrogen production,https://doi.org/10.1016/j.ijhydene.2020.06.299,existing_manifest_url,55,html_or_pdf,redirect_only,200,https://linkinghub.elsevier.com/retrieve/pii/S036031992032509X,text/html;charset=UTF-8,2750,outputs\fulltext\paper_0193_existing_manifest_url_55.html,redirect_or_forbidden,0,no,no,yes,redirect_or_gate_page,Fetched page appears to be redirect/gate content only.,2026-04-28T14:00:37+08:00
paper_0193,10.1016/j.ijhydene.2020.06.299,Ultracompact methane steam reforming reactor based on microwaves susceptible structured catalysts for distributed hydrogen production,https://linkinghub.elsevier.com/retrieve/pii/S036031992032509X,existing_manifest_url,55,html_or_pdf,redirect_only,200,https://linkinghub.elsevier.com/retrieve/pii/S036031992032509X,text/html;charset=UTF-8,2750,outputs\fulltext\paper_0193_existing_manifest_url_55.html,redirect_or_forbidden,0,no,no,yes,redirect_or_gate_page,Fetched page appears to be redirect/gate content only.,2026-04-28T14:00:38+08:00
paper_0193,10.1016/j.ijhydene.2020.06.299,Ultracompact methane steam reforming reactor based on microwaves susceptible structured catalysts for distributed hydrogen production,data\raw\pdfs\paper_0193.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:39+08:00
paper_0193,10.1016/j.ijhydene.2020.06.299,Ultracompact methane steam reforming reactor based on microwaves susceptible structured catalysts for distributed hydrogen production,data\raw\pdfs\10.1016_j.ijhydene.2020.06.299.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:39+08:00
paper_0193,10.1016/j.ijhydene.2020.06.299,Ultracompact methane steam reforming reactor based on microwaves susceptible structured catalysts for distributed hydrogen production,data\raw\pdfs\paper_0193_10.1016_j.ijhydene.2020.06.299.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:39+08:00
paper_0193,10.1016/j.ijhydene.2020.06.299,Ultracompact methane steam reforming reactor based on microwaves susceptible structured catalysts for distributed hydrogen production,data\raw\pdfs\paper_0193_ultracompact_methane_steam_reforming_reactor_based_on_microwaves_susceptible_str.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:39+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,https://pubs.rsc.org/en/content/articlepdf/2021/ta/d0ta11359j,publisher_pdf_candidate,92,pdf,success,200,https://pubs.rsc.org/en/content/articlelanding/2021/ta/d0ta11359j/unauth,text/html; charset=utf-8,127700,outputs\fulltext\paper_0194_publisher_pdf_candidate_92.html,abstract_only,60,yes,yes,no,,Fetched abstract-only page; not suitable for quantitative experimental extraction.,2026-04-28T14:00:40+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,https://pubs.rsc.org/en/content/articlepdf/2021/d0ta11359j,publisher_pdf_candidate,90,pdf,non_retryable_failure,404,https://pubs.rsc.org/en/content/articlepdf/2021/d0ta11359j,text/html; charset=utf-8,27717,,no_useful_content,0,no,no,no,not_found_http_404,HTTP status 404; no access bypass attempted.,2026-04-28T14:00:42+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,https://pubs.rsc.org/en/content/articlelanding/2021/ta/d0ta11359j,publisher_landing_page,70,html,success,200,https://pubs.rsc.org/en/content/articlelanding/2021/ta/d0ta11359j,text/html; charset=utf-8,127693,outputs\fulltext\paper_0194_publisher_landing_page_70.html,abstract_only,60,yes,yes,no,,Fetched abstract-only page; not suitable for quantitative experimental extraction.,2026-04-28T14:00:43+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,https://pubs.rsc.org/en/content/articlelanding/2021/d0ta11359j,publisher_landing_page,60,html,non_retryable_failure,404,https://pubs.rsc.org/en/content/articlelanding/2021/d0ta11359j,text/html; charset=utf-8,27721,,no_useful_content,0,no,no,no,not_found_http_404,HTTP status 404; no access bypass attempted.,2026-04-28T14:00:44+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,https://doi.org/10.1039/d0ta11359j,existing_manifest_url,55,html_or_pdf,success,200,https://pubs.rsc.org/en/content/articlelanding/2021/ta/d0ta11359j,text/html; charset=utf-8,127693,outputs\fulltext\paper_0194_existing_manifest_url_55.html,abstract_only,60,yes,yes,no,,Fetched abstract-only page; not suitable for quantitative experimental extraction.,2026-04-28T14:00:44+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,data\raw\pdfs\paper_0194.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:47+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,data\raw\pdfs\10.1039_d0ta11359j.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:47+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,data\raw\pdfs\paper_0194_10.1039_d0ta11359j.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:47+08:00
paper_0194,10.1039/d0ta11359j,Ni-based bimetallic nano-catalysts anchored on BaZr<sub>0.4</sub>Ce<sub>0.4</sub>Y<sub>0.1</sub>Yb<sub>0.1</sub>O<sub>3−δ</sub> for internal steam reforming of methane in a low-temperature proton-conducting ceramic fuel cell,data\raw\pdfs\paper_0194_ni_based_bimetallic_nano_catalysts_anchored_on_bazr_sub_0_4_sub_ce_sub_0_4_sub_y.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:48+08:00
paper_0202,10.1016/j.joei.2023.101344,"Hydrogen production by steam reforming of methane over hollow, bulk, and co-precipitated Ni–Ce–Al2O3 catalysts: Optimization via design of experiments",https://doi.org/10.1016/j.joei.2023.101344,existing_manifest_url,55,html_or_pdf,redirect_only,200,https://linkinghub.elsevier.com/retrieve/pii/S1743967123001733,text/html;charset=UTF-8,2779,outputs\fulltext\paper_0202_existing_manifest_url_55.html,redirect_or_forbidden,0,no,no,yes,redirect_or_gate_page,Fetched page appears to be redirect/gate content only.,2026-04-28T14:00:48+08:00
paper_0202,10.1016/j.joei.2023.101344,"Hydrogen production by steam reforming of methane over hollow, bulk, and co-precipitated Ni–Ce–Al2O3 catalysts: Optimization via design of experiments",https://linkinghub.elsevier.com/retrieve/pii/S1743967123001733,existing_manifest_url,55,html_or_pdf,redirect_only,200,https://linkinghub.elsevier.com/retrieve/pii/S1743967123001733,text/html;charset=UTF-8,2779,outputs\fulltext\paper_0202_existing_manifest_url_55.html,redirect_or_forbidden,0,no,no,yes,redirect_or_gate_page,Fetched page appears to be redirect/gate content only.,2026-04-28T14:00:49+08:00
paper_0202,10.1016/j.joei.2023.101344,"Hydrogen production by steam reforming of methane over hollow, bulk, and co-precipitated Ni–Ce–Al2O3 catalysts: Optimization via design of experiments",data\raw\pdfs\paper_0202.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:49+08:00
paper_0202,10.1016/j.joei.2023.101344,"Hydrogen production by steam reforming of methane over hollow, bulk, and co-precipitated Ni–Ce–Al2O3 catalysts: Optimization via design of experiments",data\raw\pdfs\10.1016_j.joei.2023.101344.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:49+08:00
paper_0202,10.1016/j.joei.2023.101344,"Hydrogen production by steam reforming of methane over hollow, bulk, and co-precipitated Ni–Ce–Al2O3 catalysts: Optimization via design of experiments",data\raw\pdfs\paper_0202_10.1016_j.joei.2023.101344.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:50+08:00
paper_0202,10.1016/j.joei.2023.101344,"Hydrogen production by steam reforming of methane over hollow, bulk, and co-precipitated Ni–Ce–Al2O3 catalysts: Optimization via design of experiments",data\raw\pdfs\paper_0202_hydrogen_production_by_steam_reforming_of_methane_over_hollow_bulk_and_co_precip.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:50+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",https://pubs.acs.org/doi/pdf/10.1021/acscatal.3c05847,publisher_pdf_candidate,85,pdf,forbidden,403,https://pubs.acs.org/doi/pdf/10.1021/acscatal.3c05847,text/html; charset=UTF-8,5542,,redirect_or_forbidden,0,no,no,no,forbidden_http_403,HTTP status 403; no access bypass attempted.,2026-04-28T14:00:50+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",https://doi.org/10.1021/acscatal.3c05847,openalex_landing_or_oa_url,70,html_or_pdf,forbidden,403,https://pubs.acs.org/doi/10.1021/acscatal.3c05847,text/html; charset=UTF-8,5508,,redirect_or_forbidden,0,no,no,no,forbidden_http_403,HTTP status 403; no access bypass attempted.,2026-04-28T14:00:51+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",https://pubs.acs.org/doi/10.1021/acscatal.3c05847,publisher_landing_page,60,html,forbidden,403,https://pubs.acs.org/doi/10.1021/acscatal.3c05847,text/html; charset=UTF-8,5508,,redirect_or_forbidden,0,no,no,no,forbidden_http_403,HTTP status 403; no access bypass attempted.,2026-04-28T14:00:53+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",data\raw\pdfs\paper_0220.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:55+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",data\raw\pdfs\10.1021_acscatal.3c05847.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:55+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",data\raw\pdfs\paper_0220_10.1021_acscatal.3c05847.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:55+08:00
paper_0220,10.1021/acscatal.3c05847,"Structural Changes of Ni and Ni–Pt Methane Steam Reforming Catalysts During Activation, Reaction, and Deactivation Under Dynamic Reaction Conditions",data\raw\pdfs\paper_0220_structural_changes_of_ni_and_ni_pt_methane_steam_reforming_catalysts_during_acti.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:55+08:00
paper_0221,10.1016/j.fuproc.2025.108325,"Support effect in Ni-based catalysts for methane steam reforming: Role of MxOy-Al2O3 (M = Ni, Mg, Co) supports for enhanced catalyst stability",https://doi.org/10.1016/j.fuproc.2025.108325,openalex_landing_or_oa_url,70,html_or_pdf,redirect_only,200,https://linkinghub.elsevier.com/retrieve/pii/S0378382025001493,text/html;charset=UTF-8,2769,outputs\fulltext\paper_0221_openalex_landing_or_oa_url_70.html,redirect_or_forbidden,0,no,no,yes,redirect_or_gate_page,Fetched page appears to be redirect/gate content only.,2026-04-28T14:00:55+08:00
paper_0221,10.1016/j.fuproc.2025.108325,"Support effect in Ni-based catalysts for methane steam reforming: Role of MxOy-Al2O3 (M = Ni, Mg, Co) supports for enhanced catalyst stability",https://linkinghub.elsevier.com/retrieve/pii/S0378382025001493,existing_manifest_url,55,html_or_pdf,redirect_only,200,https://linkinghub.elsevier.com/retrieve/pii/S0378382025001493,text/html;charset=UTF-8,2769,outputs\fulltext\paper_0221_existing_manifest_url_55.html,redirect_or_forbidden,0,no,no,yes,redirect_or_gate_page,Fetched page appears to be redirect/gate content only.,2026-04-28T14:00:56+08:00
paper_0221,10.1016/j.fuproc.2025.108325,"Support effect in Ni-based catalysts for methane steam reforming: Role of MxOy-Al2O3 (M = Ni, Mg, Co) supports for enhanced catalyst stability",data\raw\pdfs\paper_0221.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:57+08:00
paper_0221,10.1016/j.fuproc.2025.108325,"Support effect in Ni-based catalysts for methane steam reforming: Role of MxOy-Al2O3 (M = Ni, Mg, Co) supports for enhanced catalyst stability",data\raw\pdfs\10.1016_j.fuproc.2025.108325.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:57+08:00
paper_0221,10.1016/j.fuproc.2025.108325,"Support effect in Ni-based catalysts for methane steam reforming: Role of MxOy-Al2O3 (M = Ni, Mg, Co) supports for enhanced catalyst stability",data\raw\pdfs\paper_0221_10.1016_j.fuproc.2025.108325.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:57+08:00
paper_0221,10.1016/j.fuproc.2025.108325,"Support effect in Ni-based catalysts for methane steam reforming: Role of MxOy-Al2O3 (M = Ni, Mg, Co) supports for enhanced catalyst stability",data\raw\pdfs\paper_0221_support_effect_in_ni_based_catalysts_for_methane_steam_reforming_role_of_mxoy_al.pdf,local_pdf_candidate,75,pdf,local_candidate_not_fetched,,,,,,local_pdf_candidate,0,no,no,no,handled_by_ingest_local_pdfs,Local PDF candidates are not fetched over HTTP.,2026-04-28T14:00:57+08:00
